,Age,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1128,36,Research & Development,6,4,Life Sciences,1,Male,80,4,2,Laboratory Technician,1,Married,5562,19711,3,13,3,4,1,9,3,3,3,2,0,2
1129,42,Research & Development,9,2,Other,4,Male,93,2,5,Manager,4,Single,19613,26362,8,22,4,4,0,24,2,3,1,0,0,1
1130,35,Research & Development,28,3,Life Sciences,2,Male,46,4,2,Laboratory Technician,3,Married,3407,25348,1,17,3,4,2,10,3,2,10,9,6,8
1131,34,Research & Development,10,4,Technical Degree,4,Male,92,2,2,Healthcare Representative,3,Married,5063,15332,1,14,3,2,1,8,3,2,8,2,7,7
1132,40,Sales,14,2,Life Sciences,4,Female,84,3,2,Sales Executive,1,Married,4639,11262,1,15,3,3,1,5,2,3,5,4,1,2
1133,43,Research & Development,27,3,Technical Degree,4,Male,87,4,1,Laboratory Technician,2,Divorced,4876,5855,5,12,3,3,1,8,0,3,6,4,0,2
1134,35,Research & Development,7,2,Life Sciences,3,Male,63,2,1,Laboratory Technician,4,Married,2690,7713,1,18,3,4,1,1,5,2,1,0,0,1
1135,46,Sales,1,4,Life Sciences,4,Male,56,4,4,Manager,1,Single,17567,3156,1,15,3,2,0,27,5,1,26,0,0,12
1136,28,Research & Development,24,3,Medical,3,Male,51,3,1,Laboratory Technician,2,Married,2408,7324,1,17,3,3,3,1,3,3,1,1,0,0
1137,22,Research & Development,26,2,Other,2,Female,85,2,1,Research Scientist,3,Married,2814,10293,1,14,3,2,0,4,2,2,4,2,1,3
1138,50,Research & Development,20,5,Medical,2,Male,41,3,4,Healthcare Representative,3,Married,11245,20689,2,15,3,3,1,32,3,3,30,8,12,13
1139,32,Research & Development,5,4,Other,2,Female,35,4,1,Research Scientist,4,Married,3312,18783,3,17,3,4,2,6,3,3,3,2,0,2
1140,44,Research & Development,7,3,Medical,2,Female,31,3,5,Research Director,4,Divorced,19049,3549,0,14,3,4,1,23,4,2,22,7,1,10
1141,30,Research & Development,7,3,Medical,2,Male,48,2,1,Research Scientist,2,Married,2141,5348,1,12,3,2,1,6,3,2,6,4,1,1
1142,45,Research & Development,5,5,Medical,3,Female,50,1,2,Laboratory Technician,1,Single,5769,23447,1,14,3,1,0,10,3,3,10,7,1,4
1143,45,Sales,26,3,Marketing,1,Male,52,2,2,Sales Executive,1,Married,4385,24162,1,15,3,1,1,10,2,3,10,7,4,5
1144,31,Sales,2,4,Other,4,Male,54,3,2,Sales Executive,1,Single,5332,21602,7,13,3,4,0,10,3,3,5,2,0,3
1145,36,Research & Development,12,4,Life Sciences,3,Female,76,3,2,Manufacturing Director,3,Married,4663,12421,9,12,3,2,2,7,2,3,3,2,1,1
1146,34,Research & Development,10,4,Life Sciences,3,Male,42,4,2,Manufacturing Director,4,Divorced,4724,17000,1,13,3,1,1,9,3,3,9,7,7,2
1147,49,Research & Development,25,4,Life Sciences,3,Female,84,3,1,Laboratory Technician,1,Married,3211,22102,1,14,3,4,1,10,3,2,9,6,1,4
1148,39,Research & Development,10,5,Medical,2,Male,76,3,2,Manufacturing Director,1,Married,5377,3835,2,13,3,4,3,10,3,3,7,7,7,7
1149,27,Research & Development,19,3,Other,4,Male,67,2,1,Laboratory Technician,1,Divorced,4066,16290,1,11,3,1,2,7,3,3,7,7,0,7
1150,35,Research & Development,18,5,Life Sciences,2,Male,48,4,2,Research Scientist,1,Married,5208,26312,1,11,3,4,0,16,2,3,16,15,1,10
1151,28,Research & Development,27,3,Medical,2,Female,39,1,2,Manufacturing Director,1,Divorced,4877,20460,0,21,4,2,1,6,5,2,5,3,0,0
1152,21,Research & Development,5,1,Medical,3,Male,97,3,1,Research Scientist,4,Single,3117,26009,1,18,3,3,0,3,2,3,2,2,2,2
1153,18,Sales,3,2,Medical,2,Female,70,3,1,Sales Representative,4,Single,1569,18420,1,12,3,3,0,0,2,4,0,0,0,0
1154,47,Human Resources,26,4,Life Sciences,4,Female,98,3,5,Manager,3,Married,19658,5220,3,11,3,3,1,27,2,3,5,2,1,0
1155,39,Research & Development,3,2,Medical,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069,10302,0,15,3,4,1,11,3,3,10,8,0,7
1156,40,Research & Development,15,3,Life Sciences,1,Female,80,2,3,Manufacturing Director,3,Married,10435,25800,1,13,3,4,2,18,2,3,18,15,14,12
1157,35,Research & Development,8,4,Life Sciences,3,Female,52,3,2,Healthcare Representative,3,Married,4148,12250,1,12,3,4,1,15,5,3,14,11,2,9
1158,37,Research & Development,19,3,Life Sciences,3,Male,85,3,2,Manufacturing Director,3,Married,5768,26493,3,17,3,1,3,9,2,2,4,3,0,2
1159,39,Research & Development,4,3,Medical,1,Female,81,3,2,Manufacturing Director,3,Single,5042,3140,0,13,3,4,0,10,2,1,9,2,3,8
1160,45,Research & Development,2,2,Other,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,19,3,1,2,10,3,3,10,7,3,9
1161,38,Research & Development,2,2,Medical,4,Female,54,2,3,Manufacturing Director,3,Married,7756,14199,3,19,3,4,1,10,6,4,5,4,0,2
1162,35,Sales,10,3,Medical,4,Male,55,2,3,Sales Executive,1,Married,10306,21530,9,17,3,3,0,15,3,3,13,12,6,0
1163,37,Research & Development,10,3,Medical,2,Female,71,3,1,Research Scientist,2,Married,3936,9953,1,11,3,1,1,8,2,1,8,4,7,7
1164,40,Research & Development,16,3,Life Sciences,3,Female,84,3,3,Manufacturing Director,4,Single,7945,19948,6,15,3,4,0,18,2,2,4,2,3,3
1165,44,Human Resources,1,5,Human Resources,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,11,3,3,0,14,3,3,10,7,0,2
1166,48,Research & Development,4,5,Medical,3,Male,89,2,4,Manager,4,Married,15202,5602,2,25,4,2,1,23,3,3,2,2,2,2
1167,35,Sales,15,2,Medical,1,Male,59,1,2,Sales Executive,4,Divorced,5440,22098,6,14,3,4,2,7,2,2,2,2,2,2
1168,24,Research & Development,2,1,Technical Degree,1,Female,32,3,1,Research Scientist,4,Single,3760,17218,1,13,3,3,0,6,2,3,6,3,1,3
1169,27,Research & Development,8,3,Medical,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,17,3,1,0,5,0,3,3,2,0,2
1170,27,Research & Development,2,3,Medical,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,13,3,3,0,6,0,2,4,2,1,2
1171,40,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,14,3,2,0,10,3,1,4,2,0,3
1172,29,Sales,10,3,Medical,3,Male,42,2,2,Sales Executive,3,Single,5869,23413,9,11,3,3,0,8,2,3,5,2,1,4
1173,36,Research & Development,5,4,Life Sciences,2,Female,42,3,3,Healthcare Representative,1,Married,8008,22792,4,12,3,3,2,9,6,3,3,2,0,2
1174,25,Research & Development,2,1,Life Sciences,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206,4973,1,17,3,3,2,7,6,3,7,7,0,7
1175,39,Research & Development,12,3,Medical,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,21,4,3,0,7,3,3,5,4,1,0
1176,49,Research & Development,22,4,Other,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,16,3,2,2,27,2,3,4,2,1,2
1177,50,Research & Development,17,5,Life Sciences,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,15,3,3,3,19,3,3,14,11,1,11
1178,20,Sales,2,3,Medical,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,19,3,1,0,2,3,3,2,2,2,2
1179,34,Research & Development,3,3,Life Sciences,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,12,3,3,1,11,2,3,11,8,7,9
1180,36,Research & Development,7,3,Life Sciences,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,11,3,3,0,15,4,3,4,3,1,3
1181,49,Research & Development,6,1,Life Sciences,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,19,3,2,1,30,3,3,15,11,2,12
1182,36,Research & Development,1,4,Medical,4,Female,33,2,2,Manufacturing Director,3,Married,4374,15411,0,15,3,3,0,4,6,3,3,2,1,2
1183,36,Research & Development,3,2,Life Sciences,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,20,4,1,1,13,3,3,5,4,0,4
1184,54,Research & Development,22,5,Medical,2,Female,91,3,4,Manager,3,Married,17426,18685,3,25,4,3,1,36,6,3,10,8,4,7
1185,43,Research & Development,15,2,Life Sciences,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,24,4,1,1,14,3,3,14,10,6,11
1186,35,Sales,12,4,Other,4,Male,36,3,2,Sales Executive,4,Single,4581,10414,3,24,4,1,0,13,2,4,11,9,6,7
1187,38,Research & Development,1,3,Life Sciences,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,15,3,4,2,19,4,4,13,11,2,9
1188,29,Sales,5,3,Medical,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,13,3,2,1,10,3,2,10,0,0,9
1189,33,Sales,2,4,Medical,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3921,1,14,3,3,2,6,5,3,6,2,0,4
1190,32,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,5470,25518,0,13,3,3,2,10,4,2,9,5,1,6
1191,31,Sales,5,4,Life Sciences,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,11,3,1,2,10,2,3,10,0,0,2
1192,49,Research & Development,16,3,Medical,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,16,3,2,1,17,2,2,2,2,2,2
1193,38,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,22,4,2,0,4,3,3,4,3,3,3
1194,47,Sales,2,4,Life Sciences,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,14,3,3,3,29,2,3,3,2,1,2
1195,49,Research & Development,1,3,Life Sciences,3,Male,36,3,4,Manager,3,Single,15379,22384,4,14,3,1,0,23,2,3,8,7,0,0
1196,41,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,16,3,4,0,21,2,3,2,0,0,2
1197,20,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,11,3,1,0,2,3,3,2,2,0,2
1198,33,Sales,16,3,Life Sciences,3,Female,36,3,2,Sales Executive,4,Divorced,5368,16130,1,25,4,3,1,7,2,3,6,5,1,2
1199,36,Research & Development,26,4,Life Sciences,1,Male,80,3,2,Healthcare Representative,3,Married,5347,7419,6,14,3,2,2,10,2,2,3,2,0,2
1200,44,Human Resources,1,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,18,3,1,3,8,2,3,2,2,2,2
1201,23,Research & Development,8,1,Medical,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,11,3,1,0,5,2,3,5,4,1,2
1202,38,Research & Development,4,2,Medical,4,Female,87,3,1,Laboratory Technician,3,Married,3306,26176,7,19,3,4,1,7,5,2,0,0,0,0
1203,53,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,15,3,3,0,11,2,3,4,3,1,2
1204,48,Sales,7,2,Medical,4,Female,95,3,1,Sales Representative,3,Married,2655,11740,2,11,3,3,2,19,3,3,9,7,7,7
1205,32,Research & Development,2,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,12,3,1,0,1,2,3,1,0,0,0
1206,26,Research & Development,7,3,Medical,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,20,4,3,0,7,5,3,7,7,5,7
1207,55,Research & Development,22,3,Technical Degree,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,12,3,4,1,8,1,3,4,2,1,2
1208,34,Research & Development,5,2,Medical,2,Male,57,2,2,Laboratory Technician,4,Married,3986,11912,1,14,3,3,1,15,3,4,15,10,4,13
1209,60,Research & Development,1,4,Medical,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,20,4,3,1,19,2,4,1,0,0,0
1210,33,Research & Development,21,3,Medical,2,Male,79,4,1,Laboratory Technician,2,Married,2028,13637,1,18,3,4,3,14,6,3,14,11,2,13
1211,37,Sales,1,4,Medical,3,Male,31,1,2,Sales Executive,4,Divorced,9525,7677,1,14,3,3,2,6,2,2,6,3,1,3
1212,34,Research & Development,19,3,Life Sciences,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,12,3,2,0,10,3,3,10,9,8,7
1213,23,Sales,7,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,21,4,2,1,3,2,3,3,2,0,2
1214,44,Research & Development,2,3,Life Sciences,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,19,3,2,1,9,2,3,8,7,6,7
1215,35,Research & Development,2,4,Medical,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,0,14,3,3,0,6,2,4,5,4,1,4
1216,43,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,17,3,1,1,10,3,3,10,9,8,8
1217,24,Research & Development,9,3,Medical,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,16,3,4,1,5,1,3,5,3,0,4
1218,41,Sales,6,3,Marketing,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,12,3,2,0,10,3,3,10,8,8,7
1219,29,Research & Development,9,4,Medical,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,17,3,3,1,9,2,3,5,3,1,2
1220,36,Sales,2,4,Life Sciences,3,Female,51,3,2,Sales Representative,4,Single,4502,7439,3,15,3,3,0,17,2,2,13,7,6,7
1221,45,Research & Development,1,1,Life Sciences,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,23,4,4,1,25,3,2,23,15,14,4
1222,24,Human Resources,22,1,Human Resources,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,11,3,3,1,1,2,3,1,0,0,0
1223,47,Sales,9,3,Life Sciences,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,11,3,3,0,25,3,1,23,5,14,10
1224,26,Research & Development,17,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,15,3,3,3,3,3,4,3,2,0,2
1225,45,Research & Development,28,2,Technical Degree,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,11,3,3,0,21,2,3,21,6,8,6
1226,32,Research & Development,10,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Married,3433,17360,6,13,3,1,1,10,3,2,5,2,1,3
1227,31,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,14,3,4,1,6,2,4,5,2,0,3
1228,41,Human Resources,4,3,Human Resources,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,19,3,2,1,10,4,3,3,2,1,2
1229,40,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,16,3,2,1,18,3,3,1,0,0,0
1230,24,Research & Development,29,1,Medical,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,13,3,2,3,6,2,4,6,2,1,2
1231,46,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,14,3,4,0,19,3,3,10,7,0,9
1232,35,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,16,3,2,1,17,3,3,7,7,0,7
1233,30,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,12,3,2,1,10,2,2,10,0,0,8
1234,47,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,11,3,4,1,4,3,1,1,0,0,0
1235,46,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,12,3,2,1,13,5,2,10,6,0,3
1236,36,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,13,3,2,3,16,3,3,2,2,2,2
1237,32,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,15,3,2,0,10,2,3,0,0,0,0
1238,23,Research & Development,4,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,13,3,3,0,3,3,1,3,2,1,2
1239,31,Research & Development,24,1,Technical Degree,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,20,4,4,0,9,3,2,5,4,1,4
1240,39,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,15,3,4,1,9,2,3,9,8,5,8
1241,32,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,13,3,3,1,10,2,1,4,3,0,2
1242,40,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,19833,4349,1,14,3,2,0,21,3,2,21,8,12,8
1243,45,Human Resources,4,3,Life Sciences,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,21,4,3,2,9,2,4,5,0,0,3
1244,30,Research & Development,2,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,16,3,4,0,10,2,3,9,7,0,7
1245,24,Human Resources,10,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,14,3,4,1,3,2,3,2,2,2,1
1246,30,Human Resources,8,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,11,3,3,1,6,0,2,4,2,1,2
1247,31,Sales,5,3,Technical Degree,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,19,3,3,1,6,3,3,5,2,0,2
1248,27,Research & Development,8,3,Medical,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,11,3,3,0,6,5,2,6,2,1,4
1249,29,Sales,9,3,Marketing,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,13,3,3,0,2,3,3,2,2,2,2
1250,29,Research & Development,1,3,Life Sciences,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,12,3,4,0,10,5,4,3,2,0,2
1251,30,Sales,15,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,11,3,1,1,12,2,3,7,7,1,7
1252,34,Research & Development,2,4,Medical,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,14,3,1,3,6,3,3,5,0,1,2
1253,33,Sales,2,3,Marketing,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,15,3,4,0,13,2,2,11,7,1,7
1254,49,Sales,11,4,Marketing,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,12,3,3,0,8,1,4,5,1,0,4
1255,33,Sales,16,3,Life Sciences,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,20,4,3,0,11,2,2,0,0,0,0
1256,38,Research & Development,2,2,Medical,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,14,3,2,1,9,4,2,6,1,0,5
1257,31,Sales,16,4,Marketing,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,13,3,1,3,10,2,3,1,0,0,0
1258,29,Research & Development,4,3,Technical Degree,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,13,3,3,1,1,2,3,1,0,0,0
1259,30,Research & Development,16,3,Life Sciences,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,16,3,3,1,10,3,3,7,0,1,7
1260,32,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,14,3,2,0,12,3,3,7,7,0,7
1261,38,Research & Development,18,3,Medical,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,16,3,3,1,15,2,3,1,0,1,0
1262,43,Research & Development,17,3,Technical Degree,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,16,3,4,1,6,4,3,1,0,0,0
1263,42,Research & Development,12,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,22,4,2,3,7,6,2,5,3,0,4
1264,55,Research & Development,2,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,12,3,2,3,34,2,3,1,0,0,0
1265,33,Research & Development,4,3,Technical Degree,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,15,3,4,2,11,2,2,9,8,1,7
1266,41,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,20,4,2,2,5,2,3,5,3,0,4
1267,34,Sales,10,3,Life Sciences,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,14,3,3,1,15,3,3,15,14,0,7
1268,53,Research & Development,1,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,20,4,4,3,27,2,2,3,2,0,2
1269,43,Human Resources,2,3,Life Sciences,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,13,3,2,0,10,5,3,9,7,1,8
1270,34,Sales,3,2,Life Sciences,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,12,3,1,0,6,3,3,2,2,2,2
1271,21,Sales,7,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,13,3,2,0,1,3,3,1,0,1,0
1272,38,Research & Development,6,2,Other,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,11,3,2,1,5,3,3,5,4,0,4
1273,22,Research & Development,8,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,17,3,3,0,1,6,3,1,0,0,0
1274,31,Sales,29,4,Marketing,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,14,3,1,2,13,3,3,12,7,5,7
1275,51,Research & Development,3,3,Technical Degree,1,Female,53,3,3,Manager,3,Married,13116,22984,2,11,3,4,0,15,2,3,2,2,2,2
1276,37,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,14,3,1,2,5,2,3,5,2,0,3
1277,46,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,17,3,3,1,24,3,3,2,1,2,2
1278,36,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,13,3,4,1,15,1,3,12,8,5,7
1279,44,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,12,3,3,3,6,2,2,5,3,2,3
1280,37,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,13,3,3,0,19,4,2,10,0,4,7
1281,35,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,18,3,4,0,10,2,3,10,7,7,7
1282,33,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,19,3,2,1,14,1,3,10,8,7,6
1283,28,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,11,3,3,1,5,6,4,5,3,0,3
1284,39,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,21,4,3,0,9,3,3,4,3,2,2
1285,46,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,15,3,3,0,6,3,3,2,2,2,2
1286,40,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,17,3,4,1,7,5,2,4,3,0,2
1287,42,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,18,3,3,2,10,2,2,0,0,0,0
1288,35,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,14,3,3,1,15,6,3,7,7,1,7
1289,38,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,13,3,4,3,13,3,3,11,10,3,8
1290,34,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,17,3,3,1,11,3,2,7,1,0,7
1291,37,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,15,3,2,0,10,4,1,10,3,0,8
1292,39,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,18,3,4,1,7,6,3,2,1,2,2
1293,43,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,13,3,3,0,7,2,2,3,2,1,2
1294,41,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,12,3,1,0,11,3,1,3,2,1,2
1295,41,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,13,3,4,1,23,3,4,22,14,13,5
1296,30,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,14,3,2,0,9,3,3,7,7,0,2
1297,26,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,11,3,3,0,6,3,3,5,1,1,4
1298,46,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,22,4,4,1,13,2,4,9,7,3,7
1299,40,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,17,3,4,1,12,3,3,5,3,0,3
1300,34,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,21,4,3,2,10,5,3,10,8,4,8
1301,58,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,22,4,4,1,37,0,2,16,9,14,14
1302,35,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,16,3,2,1,6,2,4,5,4,0,3
1303,47,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,12,3,3,1,28,4,3,22,11,14,10
1304,40,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,12,3,2,1,15,3,3,7,4,7,7
1305,54,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,15,3,2,1,14,2,2,7,1,1,7
1306,31,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,14,3,4,2,9,3,3,3,2,2,2
1307,28,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,25,4,3,1,3,3,3,3,2,1,2
1308,38,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,20,4,1,2,20,4,2,4,2,0,3
1309,26,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,13,3,1,0,5,4,3,5,3,1,2
1310,58,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787,21624,2,14,3,2,0,23,3,3,2,2,2,2
1311,18,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1514,8018,1,16,3,3,0,0,4,1,0,0,0,0
1312,31,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,2956,21495,0,17,3,3,0,2,4,3,1,0,0,0
1313,29,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335,3157,4,15,3,4,3,4,3,3,2,2,2,0
